21,48,94,0,58
39,68,16,89,70
5,24,21,39,16
5,59,15,88,64
95,31,23,12,87
74,30,0,13,89
91,65,63,59,37
63,64,13,80,6
26,7,2,84,25
60,10,12,31,49
53,28,9,68,96
86,87,98,27,61
90,64,45,49,75
19,15,3,76,86
24,71,18,39,43
91,51,40,19,97
6,80,42,68,90
20,8,70,73,50
70,19,76,72,11
52,20,10,75,0
35,4,46,62,79
45,25,80,10,84
33,8,26,44,55
77,11,20,23,72
33,8,76,27,26
28,18,85,59,87
75,42,18,8,50
25,41,11,96,9
34,29,90,98,65
15,93,71,17,53
76,80,36,13,70
11,7,83,63,26
34,11,28,88,7
72,99,48,28,39
19,47,68,98,9
44,48,5,43,40
55,46,85,8,92
67,95,78,98,94
16,60,20,27,59
84,44,22,38,81
33,34,5,68,1
45,36,37,75,40
42,59,96,89,46
61,45,77,75,22
81,9,27,25,8
7,93,20,61,96
50,15,17,11,96
88,99,36,9,62
67,14,29,79,69
60,33,16,19,24
87,52,39,22,3
34,58,87,6,26
69,67,24,8,20
81,20,94,60,37
0,44,56,86,70
47,41,60,67,18
35,68,41,18,23
60,76,62,8,51
81,20,70,3,67
64,37,10,42,96
66,35,33,90,74
99,85,48,76,75
46,6,89,4,93
78,63,34,71,29
17,95,80,1,43
28,58,64,95,53
71,51,5,2,85
97,59,33,49,19
15,79,35,99,91
46,89,49,84,19
28,77,70,96,38
78,76,71,73,28
54,84,24,6,81
67,85,71,63,9
52,62,57,87,47
58,36,32,93,47
42,37,49,25,4
34,26,38,42,99
97,61,52,32,12
63,15,94,45,30
8,56,62,44,75
63,60,23,70,95
76,18,83,50,87
0,17,36,49,4
76,23,3,66,17
66,86,51,45,17
26,13,12,65,88
51,83,61,91,53
3,41,86,82,24
61,88,82,41,68
1,70,6,4,27
58,32,80,5,73
13,75,1,77,50
2,69,74,85,78
42,66,98,88,51
19,66,95,16,6
60,39,55,67,50
1,51,87,14,38
40,25,42,55,34
42,9,50,69,75
33,88,26,43,22
94,92,71,55,68
42,81,93,2,25
71,41,52,75,13
60,2,73,40,33
91,76,55,32,90
46,41,7,84,51
15,94,88,5,24
27,8,95,85,5
7,92,58,64,15
90,12,72,36,88
51,2,85,6,50
