54,28,52,79,5
9,35,77,99,63
72,56,53,95,19
92,58,47,96,50
47,50,85,54,58
32,10,41,84,54
45,81,91,49,69
30,15,8,52,61
26,10,44,67,63
30,6,0,89,76
28,72,84,46,66
94,91,63,42,67
74,86,62,6,85
74,26,79,64,53
18,7,36,45,21
77,43,26,52,65
86,7,23,75,9
65,82,36,34,56
49,50,21,26,57
23,43,58,69,34
68,17,58,81,43
26,8,69,22,46
73,51,33,12,43
93,90,82,98,60
47,85,16,4,55
84,69,1,15,79
80,78,2,36,35
82,26,87,30,66
18,76,4,86,94
82,22,74,77,69
32,42,75,91,43
5,57,14,17,98
94,74,10,81,68
74,18,3,43,29
9,19,91,34,55
21,60,85,57,98
70,59,3,84,77
57,14,37,91,92
36,5,84,93,29
18,5,43,48,46
80,41,44,85,3
85,1,52,28,73
16,76,97,27,42
39,58,65,18,35
61,69,1,7,20
12,92,0,56,76
10,27,34,0,98
31,97,61,30,75
63,98,53,91,60
18,11,91,73,52
75,24,94,63,15
24,11,74,37,10
92,0,56,72,85
84,22,10,26,23
73,93,77,66,29
17,49,10,33,96
54,13,20,82,4
64,62,95,99,71
22,95,61,59,46
46,9,53,92,90
23,4,79,55,13
18,91,59,2,27
16,76,46,33,93
79,42,23,7,74
86,81,95,20,5
39,85,51,79,3
26,21,78,87,2
95,7,49,44,80
81,27,78,71,45
6,90,93,91,39
9,83,55,8,38
59,94,97,76,12
29,49,28,6,14
17,81,36,25,59
26,68,0,92,14
76,38,49,26,31
58,97,29,0,57
48,20,9,26,12
83,22,61,13,97
15,37,66,77,35
80,61,8,78,43
97,94,11,48,59
28,53,62,68,61
68,87,27,99,14
32,36,97,19,94
33,7,59,66,60
95,53,65,80,62
20,35,79,33,24
96,43,7,59,41
89,62,14,84,48
49,1,78,21,95
34,67,52,51,4
43,5,69,27,95
7,81,44,82,17
12,51,39,19,31
24,84,25,40,99
82,40,65,33,85
8,98,92,67,32
11,14,73,62,23
72,79,63,9,24
61,54,79,70,43
29,83,86,40,66
76,23,30,10,2
31,83,55,51,3
91,87,8,94,76
2,3,74,65,85
25,39,2,62,4
52,32,79,38,16
69,74,18,16,37
1,33,20,90,0
53,36,47,10,1
72,25,91,9,4
8,95,89,62,87
7,1,13,5,20
43,51,71,61,58
42,59,73,41,61
92,9,56,84,16
42,86,65,60,17
16,89,34,31,38
35,82,96,61,13
70,92,16,49,75
39,8,48,73,71
39,88,32,56,95
85,69,3,25,80
3,24,19,91,56
43,10,51,3,33
71,41,62,27,91
20,79,87,67,81
10,75,3,27,36
31,43,23,65,79
93,12,72,51,83
66,44,73,86,96
61,77,64,97,95
97,5,47,25,54
24,60,52,15,30
83,27,7,99,59
66,12,90,31,53
3,88,40,79,87
58,74,7,47,49
50,27,20,47,84
89,73,13,83,23
51,16,55,76,80
22,87,16,32,43
93,1,34,2,35
51,67,44,46,60
18,52,31,94,3
88,91,89,46,28
89,26,62,34,40
89,8,94,53,57
41,84,11,4,87
65,55,25,66,96
84,74,17,9,80
85,78,80,10,56
69,26,13,44,45
45,59,19,30,79
46,16,56,36,72
74,85,54,24,92
1,25,34,79,81
60,1,7,58,72
23,26,61,21,94
29,83,76,84,58
90,45,42,64,81
65,12,36,42,44
17,59,24,38,0
6,18,42,59,67
56,47,17,63,44
31,68,95,50,42
20,45,47,54,9
80,63,67,32,47
13,40,99,81,55
63,49,82,78,87
69,1,73,31,66
72,14,22,33,65
66,27,33,0,52
45,7,1,62,40
6,84,29,57,76
36,6,17,95,74
85,69,67,76,17
51,92,25,93,4
56,71,72,94,85
55,60,48,14,45
89,77,12,35,97
69,1,70,2,97
50,86,48,85,16
44,30,69,83,74
83,63,26,55,74
56,58,75,43,53
93,50,22,87,33
23,44,10,69,15
47,16,98,35,89
11,26,37,57,42
6,37,86,22,56
29,91,79,66,45
20,83,56,15,51
6,44,73,69,38
54,82,18,47,83
50,38,61,3,22
18,38,76,67,77
6,47,50,85,39
58,17,29,3,77
38,7,67,44,40
25,80,46,90,10
31,89,39,18,97
44,49,67,21,31
91,92,9,63,98
31,86,26,11,33
39,90,24,66,16
83,77,91,47,28
27,79,44,35,82
60,10,8,51,36
41,76,13,49,5
54,36,66,24,5
80,32,52,67,9
60,55,96,39,61
36,80,72,1,61
35,92,41,64,99
24,18,95,14,73
66,33,90,42,40
90,47,14,65,63
44,61,32,72,83
33,20,11,28,49
48,31,21,89,62
11,59,78,71,37
31,84,93,36,91
37,92,76,93,32
61,18,76,54,63
47,73,24,89,31
76,92,58,37,98
37,4,83,94,59
80,71,49,50,12
31,12,70,75,99
49,2,10,23,91
87,66,64,43,84
51,8,37,38,18
4,55,32,29,36
23,68,52,82,53
77,60,33,45,31
88,7,41,25,76
55,43,93,44,21
53,54,98,9,22
0,72,79,24,22
33,28,75,98,9
69,19,62,68,15
50,48,58,5,63
11,83,56,61,4
53,67,45,3,93
44,73,95,0,22
8,7,17,71,37
9,58,60,32,87
12,42,15,51,68
63,97,52,54,24
92,26,20,22,59
81,64,48,79,53
79,94,52,88,82
69,11,98,67,56
19,39,78,13,62
55,30,53,28,12
27,36,2,5,77
64,77,88,56,11
81,34,53,43,61
96,7,81,80,29
93,62,38,95,17
48,40,1,4,71
67,71,54,94,41
0,48,98,96,36
42,94,78,25,46
11,33,21,77,30
96,37,84,78,16
1,48,67,91,93
59,79,49,33,55
29,16,5,56,15
99,34,55,1,42
20,13,9,40,73
2,32,98,75,27
98,95,6,21,54
87,29,3,10,94
84,77,81,91,68
97,75,6,18,85
76,13,47,93,46
3,8,98,49,55
58,42,88,13,0
44,57,70,84,8
44,98,78,73,4
4,78,33,69,40
20,15,6,12,33
67,97,0,82,21
30,57,41,87,79
17,33,91,27,24
10,32,34,27,7
31,34,66,14,40
2,31,92,54,86
59,34,18,29,13
6,87,83,27,73
20,39,97,3,8
41,89,62,68,71
42,30,33,95,70
40,82,28,85,95
79,25,80,4,47
75,80,11,64,69
89,72,9,28,83
22,60,90,68,40
49,39,19,13,37
35,45,76,57,67
10,34,19,6,39
80,10,25,65,53
24,38,98,33,55
77,96,47,4,58
42,76,67,89,63
17,81,67,39,34
68,15,40,44,76
10,64,86,32,52
85,27,77,9,17
89,25,0,85,67
70,52,18,83,72
15,13,58,28,55
76,30,25,32,15
78,32,21,45,60
99,95,49,10,30
8,0,17,79,99
46,37,81,1,73
61,48,87,93,85
3,75,0,96,77
26,96,81,9,24
72,61,68,12,20
49,74,50,32,86
96,7,48,13,77
34,22,41,88,44
20,38,69,12,44
8,92,95,34,25
94,23,87,18,99
19,59,48,14,0
17,79,19,87,10
59,73,15,30,48
40,63,1,7,19
79,85,15,34,0
13,82,46,30,58
92,84,50,32,97
31,37,62,83,57
30,95,60,79,99
7,74,76,5,17
90,17,32,26,41
57,82,10,53,91
51,55,8,2,42
13,94,51,40,60
59,48,86,21,49
41,37,43,85,25
75,22,29,7,38
52,28,32,91,63
62,82,97,13,89
68,5,4,50,70
79,51,86,62,31
94,32,69,92,84
8,78,34,67,75
32,72,2,92,37
69,2,78,87,59
0,23,33,1,93
56,49,29,74,70
26,22,7,47,59
55,88,14,2,23
55,44,4,61,25
18,65,99,60,36
89,25,12,87,35
21,1,89,95,68
83,37,41,40,96
64,7,93,38,67
18,32,35,11,54
92,16,23,29,61
44,10,73,36,56
23,18,61,58,36
24,30,99,79,29
81,45,21,40,50
93,18,89,9,53
39,85,61,68,14
95,75,5,92,78
67,84,39,85,69
77,99,4,7,35
84,72,36,16,4
38,33,53,41,40
13,48,37,5,63
82,53,49,22,94
72,88,66,31,86
10,67,80,82,51
99,60,68,16,75
34,22,57,79,6
8,51,35,24,95
73,8,2,39,65
92,68,44,21,47
21,49,61,97,45
4,43,32,67,66
53,40,86,62,58
17,72,31,23,43
78,54,45,25,83
67,16,45,2,32
20,69,79,88,32
54,82,63,32,40
79,76,86,82,10
42,90,7,5,45
56,41,80,21,75
38,42,76,88,63
45,47,46,97,73
93,99,85,2,32
15,14,93,40,82
78,13,61,2,79
16,86,99,33,59
58,19,65,16,53
12,75,21,35,56
32,35,62,54,82
73,83,66,20,56
8,56,55,68,77
81,75,50,45,42
31,65,96,32,81
31,79,92,97,14
86,93,77,78,83
36,15,14,97,40
78,33,98,22,61
9,2,5,23,49
25,95,96,88,15
57,77,87,49,48
8,60,83,38,77
4,89,76,96,38
76,5,78,6,72
69,89,34,15,23
37,85,25,61,14
67,17,79,23,45
10,82,8,48,95
18,56,95,37,28
0,30,29,91,31
3,49,57,96,60
38,0,92,42,73
4,57,5,59,82
87,45,94,18,83
21,56,49,5,82
97,53,88,86,48
82,36,62,58,20
30,46,86,78,51
54,66,36,57,59
93,61,27,24,9
74,69,0,64,91
43,84,17,78,85
46,72,19,42,79
30,98,88,2,25
83,7,4,59,86
10,64,63,66,54
57,35,85,84,64
13,20,50,33,80
1,67,80,92,48
50,38,39,8,75
9,82,31,57,94
65,27,58,67,88
12,89,53,0,62
48,67,71,30,56
98,64,79,21,9
93,24,38,50,16
17,85,72,67,82
4,94,54,87,37
14,42,76,95,43
61,45,51,14,10
57,95,54,80,70
99,67,47,82,6
96,5,64,18,0
67,2,36,55,79
48,53,0,32,29
49,58,73,74,81
49,16,75,99,68
48,7,92,28,70
