14,19,29,28,47
29,45,20,19,26
48,22,11,13,37
24,0,3,17,23
26,23,39,16,9
7,38,13,30,6
26,43,33,7,21
43,42,48,27,29
33,27,41,11,3
21,45,2,5,15
4,32,35,36,19
9,27,23,22,14
23,22,48,26,18
1,8,43,2,6
6,2,11,7,3
23,29,14,13,43
35,24,9,48,18
29,28,19,18,14
42,33,28,25,3
35,1,7,5,15
37,44,31,6,24
35,33,47,11,40
29,28,1,49,42
6,5,41,44,42
26,2,29,14,11
16,25,0,41,13
5,47,10,25,18
40,25,29,36,49
24,5,47,25,30
41,36,7,42,40
45,25,11,2,36
45,49,11,8,16
46,30,18,43,6
18,1,46,14,21
27,46,44,33,38
14,40,35,8,12
46,27,41,45,6
27,11,18,37,42
28,6,29,1,10
40,39,26,6,19
37,27,8,45,13
38,31,19,34,21
25,37,6,21,4
30,20,7,11,37
20,10,3,25,46
3,42,25,24,8
0,37,4,25,2
21,31,46,1,40
44,36,39,13,16
28,9,1,49,38
33,0,27,8,14
23,27,46,22,14
33,2,48,24,23
13,19,2,6,26
32,9,18,0,47
10,14,3,43,8
22,9,14,23,38
19,3,40,49,24
16,2,30,42,7
37,0,24,47,5
49,22,35,45,1
47,39,44,37,38
10,5,31,33,35
32,35,43,25,27
49,31,5,21,44
43,0,31,28,46
39,17,48,40,15
11,43,30,44,32
11,4,44,23,31
28,35,20,39,48
39,25,21,31,16
7,19,26,18,20
6,26,21,17,36
13,23,33,31,40
12,9,49,24,31
7,36,1,16,27
42,12,11,13,43
8,30,49,15,28
16,20,24,39,14
20,19,31,32,41
48,10,31,19,47
38,17,19,1,28
42,25,16,46,6
45,37,42,7,24
49,15,21,6,41
13,28,36,26,44
48,7,44,12,35
1,32,43,47,40
47,41,7,10,32
6,26,43,30,41
19,33,42,23,25
1,21,46,48,43
36,44,13,41,1
12,46,43,38,3
6,2,22,25,9
21,22,5,41,2
21,28,0,13,29
4,39,16,7,49
43,47,45,6,3
5,31,11,41,14
29,18,9,36,33
26,48,34,0,37
38,33,10,34,41
19,6,37,30,41
44,15,7,14,0
4,42,40,16,22
23,3,37,19,12
4,6,27,31,25
25,19,29,4,30
7,34,17,14,4
30,8,28,4,26
19,24,11,5,31
18,48,5,15,22
12,25,2,23,31
42,26,22,7,1
28,5,24,36,15
7,27,44,32,34
45,29,32,0,9
21,7,38,28,27
11,1,44,0,49
6,9,12,34,48
10,31,23,3,29
15,30,24,20,7
47,5,34,3,2
10,46,25,7,19
11,46,34,7,19
35,8,0,21,37
31,18,35,29,46
2,30,8,31,24
40,44,29,23,10
37,14,49,3,13
5,44,10,26,36
33,31,45,49,29
10,41,26,15,12
19,40,6,3,35
17,1,10,43,49
42,30,27,40,1
35,11,16,20,5
32,36,37,43,15
38,1,26,12,40
46,40,41,12,3
17,24,6,25,45
19,20,34,42,41
3,42,22,26,13
37,31,0,11,48
33,47,21,49,16
