48,19,28,27,29
31,0,49,12,32
37,19,36,34,23
18,16,7,30,41
1,27,22,19,24
20,7,41,45,6
28,49,45,10,0
49,19,45,31,8
0,31,6,26,34
42,19,21,9,48
12,3,22,44,29
0,25,22,13,29
0,6,30,21,10
24,34,37,11,13
45,23,40,18,44
49,29,19,7,47
49,39,29,48,10
7,2,30,48,12
43,12,20,33,1
41,40,26,0,17
7,12,29,42,16
41,27,49,5,2
34,47,7,18,28
12,23,22,11,26
24,8,25,0,43
4,35,46,8,49
8,28,19,15,32
31,8,45,11,19
35,48,30,47,14
0,40,15,18,46
48,36,22,0,47
4,40,20,18,16
27,39,8,9,25
24,42,35,12,3
16,40,47,13,9
17,36,35,20,43
45,23,49,46,5
25,35,46,19,27
35,45,44,39,0
1,13,9,39,15
28,26,40,39,35
13,38,47,21,11
6,40,24,49,39
29,33,46,45,17
18,44,43,45,37
35,10,8,34,5
44,17,20,2,32
5,0,4,1,18
3,6,36,30,31
2,42,29,31,28
21,7,34,5,38
14,36,24,18,12
5,31,8,42,36
30,16,6,32,24
46,0,31,45,37
31,27,16,34,37
44,16,34,0,6
19,26,46,7,23
45,18,48,26,23
6,36,49,17,14
32,43,27,12,9
35,31,20,26,29
44,29,36,28,8
12,17,47,11,8
19,26,17,43,25
36,8,28,17,0
2,27,15,18,40
43,21,18,12,29
25,35,2,17,19
24,44,25,36,6
9,23,13,3,41
31,18,33,22,48
34,28,27,37,8
29,20,22,17,31
36,28,22,5,0
47,34,39,14,29
33,16,3,49,34
14,4,34,37,38
21,28,20,34,8
5,32,10,25,35
39,20,0,17,23
36,5,0,9,34
7,21,25,39,8
28,46,24,23,27
38,6,47,30,25
6,15,30,48,1
29,24,22,32,1
38,10,35,36,45
19,41,0,48,25
24,23,38,34,13
35,1,32,46,41
43,40,26,29,23
40,3,1,4,45
6,28,38,5,47
49,1,14,41,19
19,43,0,8,37
10,39,42,38,35
13,8,17,33,27
34,14,43,3,10
32,2,13,34,33
32,3,2,45,13
43,45,14,15,27
15,33,30,48,1
23,45,39,37,41
41,23,15,45,9
3,26,16,28,36
11,30,24,5,39
3,12,26,41,34
5,25,16,48,29
24,32,15,22,4
40,33,20,0,15
3,24,5,32,31
22,47,14,2,45
36,34,6,16,2
5,18,3,31,30
4,10,16,0,6
48,49,11,22,15
5,13,11,39,41
26,39,42,24,7
40,45,29,24,2
29,38,7,42,24
5,37,40,10,31
39,38,41,8,1
2,15,9,33,48
46,49,45,16,25
48,6,34,43,10
43,15,40,4,14
40,36,15,2,37
5,33,46,16,11
3,19,22,18,1
20,14,33,11,40
11,2,34,3,10
8,43,16,41,46
48,46,14,2,32
25,22,24,40,16
10,35,43,33,21
34,5,45,16,17
14,33,24,30,10
3,25,24,42,36
29,34,2,18,37
47,35,42,43,32
47,36,20,31,46
5,26,41,31,33
8,24,12,49,31
33,11,19,44,17
8,30,10,47,7
25,37,48,16,46
1,28,11,7,13
15,44,46,37,21
16,26,5,30,3
6,3,17,28,12
5,49,25,1,18
26,4,33,19,11
29,4,11,38,42
19,4,3,20,47
30,40,19,17,46
40,5,37,44,29
36,32,33,20,8
33,30,34,48,21
17,8,2,4,28
43,17,45,27,49
24,23,43,33,5
42,20,45,3,12
26,2,3,31,0
40,10,3,43,24
6,43,47,19,31
32,46,31,20,7
20,32,22,28,16
35,8,44,4,48
0,16,27,19,23
24,39,30,42,21
44,11,34,27,10
7,46,31,37,32
44,34,18,47,41
1,21,23,26,44
30,34,3,15,37
43,48,35,6,0
42,40,43,20,6
41,20,39,44,26
31,28,17,46,16
9,42,3,13,29
26,42,13,11,40
2,19,1,20,42
46,17,41,44,35
32,7,36,21,43
21,23,11,43,42
34,23,32,42,24
21,1,27,16,20
5,2,33,42,35
35,27,47,33,18
1,32,3,4,12
12,47,15,6,49
28,8,29,23,38
27,0,48,15,1
19,46,2,36,13
9,48,34,17,38
9,30,5,3,13
13,23,24,3,36
12,49,13,4,9
