9,43,18,4,25
2,34,25,23,19
22,14,24,44,25
48,30,10,5,15
47,18,45,15,36
40,37,9,42,20
48,3,26,18,28
39,7,19,5,2
4,31,23,6,30
21,3,33,10,23
48,11,40,20,13
39,12,19,7,33
45,11,17,29,25
15,23,48,26,37
22,16,37,20,31
33,22,2,21,27
22,48,38,49,15
43,31,33,0,30
28,42,33,11,16
22,37,15,29,43
46,24,1,33,13
37,38,47,17,20
12,40,36,47,4
42,34,17,23,28
16,4,9,47,44
44,1,31,15,35
37,44,22,49,9
20,14,16,37,26
49,11,23,13,12
0,14,31,46,13
11,30,47,38,24
2,35,34,45,18
41,25,22,24,34
18,40,35,36,6
34,33,20,16,23
28,22,31,27,20
5,19,21,20,7
38,36,35,9,42
9,30,23,31,19
16,23,30,25,1
37,48,47,13,15
37,35,44,42,38
11,43,36,42,0
29,21,44,2,25
15,39,24,16,10
41,34,37,40,25
4,42,34,15,26
4,47,31,10,8
22,4,15,3,33
22,49,5,0,34
5,38,45,35,4
11,26,8,20,24
35,47,48,42,7
22,31,1,6,8
31,16,18,3,33
13,46,40,33,10
41,44,10,0,38
33,26,29,44,2
19,44,8,26,25
23,11,25,41,45
9,16,32,43,31
36,23,35,34,31
40,31,18,19,12
18,34,22,32,20
1,10,26,17,43
27,31,38,8,39
23,21,44,49,45
23,25,10,5,40
7,33,25,35,24
45,12,23,21,15
29,7,42,31,33
34,3,37,13,14
27,43,15,36,6
12,4,17,23,37
24,28,47,11,38
22,37,32,23,0
13,4,37,23,45
7,12,29,13,34
13,49,43,3,2
16,30,22,10,43
44,16,23,14,45
11,28,8,2,14
14,6,42,30,22
20,35,39,11,1
5,8,10,2,30
22,8,17,16,14
3,25,17,8,32
27,30,40,5,4
8,19,10,22,40
6,43,44,11,20
3,25,20,2,1
38,15,31,2,13
1,21,28,45,5
19,0,35,20,17
28,14,11,49,33
2,16,41,33,42
36,19,29,32,10
26,37,5,39,21
3,48,39,7,34
44,45,24,42,13
28,48,4,24,25
10,35,43,0,17
21,41,16,5,43
15,36,0,6,47
12,27,17,15,33
13,1,8,44,47
13,48,31,2,23
49,7,4,5,39
39,47,19,48,10
18,33,39,19,4
16,3,7,29,42
9,26,5,45,22
8,16,29,31,23
31,37,36,3,17
37,3,38,1,22
3,31,46,21,16
21,48,15,8,6
5,16,43,3,45
48,14,35,7,1
6,1,29,11,27
25,46,35,30,28
48,3,32,39,5
9,20,15,40,26
23,21,25,43,0
35,24,39,19,21
25,49,10,11,48
20,40,4,19,35
38,2,45,0,8
14,25,8,26,40
1,42,43,37,20
47,9,25,6,36
15,10,44,26,31
17,24,34,37,35
45,37,32,12,9
17,10,3,2,49
28,38,8,13,26
7,43,2,21,22
24,23,30,11,26
30,8,5,14,21
18,11,22,44,17
2,22,43,24,13
45,24,48,40,4
39,49,1,23,36
37,40,2,39,49
26,39,41,6,30
49,16,5,35,14
37,32,21,8,34
7,0,13,12,3
37,48,24,32,38
4,41,28,11,45
36,39,18,32,46
41,34,30,43,44
36,23,16,9,18
21,49,22,39,3
3,6,13,2,25
43,30,2,15,44
38,9,10,29,0
41,32,42,38,18
35,29,15,39,11
43,48,24,17,49
18,46,38,17,0
13,7,0,29,48
36,41,34,18,37
13,15,4,46,31
39,7,35,13,45
3,4,42,7,18
26,9,45,4,47
43,19,38,1,4
45,36,24,25,20
44,8,42,47,24
33,36,8,32,20
14,2,42,44,22
6,5,35,28,41
